NDVI_combined,city,reanalysis_air_temp_k,reanalysis_air_temp_k_lag2,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag2,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag2,reanalysis_tdtr_k,reanalysis_tdtr_k_lag2,station_precip_mm,station_precip_mm_lag2,total_cases,weekofyear,sin_week,cos_week,total_cases_log,temp_ma4,humidity_ma4
0.1600178933,1,299.641428571,298.742857143,297.6,297.5,17.4685714286,16.8,2.24285714286,2.02857142857,19.3,40.9,6,26,-3.216245299353273e-16,-1.0,1.9459101490553132,299.032142857,17.118214285725
0.1479908610144,1,299.581428571,298.49,297.5,297.1,17.2114285714,16.81,1.97142857143,1.92857142857,5.9,84.6,4,27,-0.12053668025532283,-0.992708874098054,1.6094379124341003,299.11392857124997,17.0725
0.1135829144199999,1,299.734285714,299.641428571,297.9,297.6,17.7642857143,17.4685714286,2.24285714286,2.24285714286,43.5,19.3,6,28,-0.2393156642875575,-0.9709418174260523,1.9459101490553132,299.361785714,17.313571428575
0.1331019956,1,299.018571429,299.581428571,297.1,297.5,17.5385714286,17.2114285714,2.24285714286,1.97142857143,53.6,5.9,11,29,-0.3546048870425357,-0.9350162426854148,2.4849066497880004,299.49392857124997,17.495714285725
0.0750118082,1,299.714285714,299.734285714,298.0,297.9,17.1457142857,17.7642857143,2.32857142857,2.24285714286,9.9,43.5,16,30,-0.46472317204376806,-0.88545602565321,2.833213344056216,299.512142857,17.415
0.15042123682,1,299.394285714,299.018571429,297.5,297.1,17.39,17.5385714286,2.2,2.24285714286,79.3,53.6,9,31,-0.5680647467311556,-0.8229838658936566,2.3025850929940455,299.46535714275,17.45964285715
0.1021798387999999,1,299.137142857,299.714285714,297.7,298.0,17.81,17.1457142857,1.7,2.32857142857,31.9,9.9,12,32,-0.663122658240795,-0.7485107481711014,2.5649493574615367,299.31607142850004,17.471071428575
0.1192302,1,299.651428571,299.394285714,298.1,297.5,17.48,17.39,2.61428571429,2.2,14.3,79.3,13,33,-0.7485107481711012,-0.6631226582407952,2.6390573296152584,299.474285714,17.456428571425
0.1610872519399999,1,298.984285714,299.137142857,297.6,297.7,17.5228571429,17.81,1.97142857143,1.7,80.6,31.9,27,34,-0.8229838658936565,-0.5680647467311558,3.332204510175204,299.291785714,17.550714285725
0.16512359204,1,299.945714286,299.651428571,298.0,298.1,17.4228571429,17.48,2.55714285714,2.61428571429,22.6,14.3,21,35,-0.8854560256532095,-0.46472317204376906,3.0910424533583156,299.429642857,17.55892857145
0.0997005678,1,300.372857143,298.984285714,298.6,297.6,18.4857142857,17.5228571429,3.45714285714,1.97142857143,35.1,80.6,19,36,-0.9350162426854146,-0.35460488704253595,2.995732273553991,299.7385714285,17.727857142875
0.1358765405,1,299.802857143,299.945714286,297.8,298.0,17.97,17.4228571429,1.8,2.55714285714,51.1,22.6,17,37,-0.9709418174260522,-0.2393156642875578,2.8903717578961645,299.7764285715,17.850357142874998
0.14317622808,1,299.482857143,300.372857143,297.6,298.6,18.4071428571,18.4857142857,1.82857142857,3.45714285714,305.9,35.1,24,38,-0.9927088740980539,-0.12053668025532357,3.2188758248682006,299.90107142875,18.071428571425
0.0987471278,1,300.32,299.802857143,299.1,297.8,18.5957142857,17.97,1.88571428571,1.8,7.3,51.1,27,39,-1.0,-1.8369701987210297e-16,3.332204510175204,299.99464285724997,18.364642857125
0.09091388038,1,300.018571429,299.482857143,298.6,297.6,17.5214285714,18.4071428571,2.1,1.82857142857,20.9,305.9,30,40,-0.9927088740980539,0.12053668025532321,3.4339872044851463,299.90607142875,18.12357142855
0.0897196513,1,299.962857143,300.32,298.1,299.1,17.9414285714,18.5957142857,2.54285714286,1.88571428571,17.6,7.3,29,41,-0.9709418174260523,0.2393156642875574,3.4011973816621555,299.94607142875003,18.1164285714
0.138868421,1,299.804285714,300.018571429,298.2,298.6,17.4857142857,17.5214285714,2.17142857143,2.1,8.9,20.9,25,42,-0.9350162426854148,0.3546048870425356,3.2580965380214817,300.0264285715,17.88607142855
0.0245731067,1,300.344285714,299.962857143,298.7,298.1,18.23,17.9414285714,2.64285714286,2.54285714286,6.6,17.6,35,43,-0.88545602565321,0.464723172043768,3.58351893845611,300.0325,17.794642857125
0.0814552269,1,299.251428571,299.804285714,297.7,298.2,17.1442857143,17.4857142857,2.08571428571,2.17142857143,28.9,8.9,33,44,-0.8229838658936571,0.5680647467311547,3.526360524616161,299.8407142855,17.70035714285
0.0426983745,1,299.168571429,300.344285714,297.5,298.7,17.7014285714,18.23,2.04285714286,2.64285714286,35.6,6.6,30,45,-0.7485107481711012,0.6631226582407952,3.4339872044851463,299.642142857,17.64035714285
0.05416295082,1,298.245714286,299.251428571,296.8,297.7,16.6771428571,17.1442857143,1.8,2.08571428571,25.0,28.9,29,46,-0.6631226582407955,0.7485107481711009,3.4011973816621555,299.25250000000005,17.4382142857
0.03917602405,1,298.477142857,299.168571429,296.8,297.5,16.8428571429,17.7014285714,1.6,2.04285714286,88.3,35.6,31,47,-0.5680647467311558,0.8229838658936564,3.4657359027997265,298.78571428575003,17.091428571425
0.0900643548,1,298.197142857,298.245714286,296.6,296.8,17.1285714286,16.6771428571,2.04285714286,1.8,39.5,25.0,29,48,-0.46472317204376834,0.8854560256532098,3.4011973816621555,298.52214285725,17.087500000000002
0.07883504678,1,297.642857143,298.477142857,295.6,296.8,14.4585714286,16.8428571429,1.9,1.6,19.6,88.3,22,49,-0.354604887042536,0.9350162426854146,3.1354942159291497,298.14071428575005,16.2767857143
0.1029962705,1,297.827142857,298.197142857,295.2,296.6,14.2457142857,17.1285714286,2.75714285714,2.04285714286,3.1,39.5,27,50,-0.23931566428755785,0.9709418174260521,3.332204510175204,298.0360714285,15.668928571450001
0.163023341464,1,296.635714286,297.642857143,295.6,295.6,14.3328571429,14.4585714286,1.82857142857,1.9,25.4,19.6,24,51,-0.12053668025532364,0.9927088740980539,3.2188758248682006,297.57571428575,15.04142857145
0.0824391499999999,1,297.031428571,297.827142857,294.5,295.2,13.1528571429,14.2457142857,2.48571428571,2.75714285714,4.0,3.1,26,52,6.432490598706546e-16,1.0,3.295836866004329,297.28428571425,14.047500000025
0.1589395485,1,299.677142857,296.635714286,297.7,295.6,16.3771428571,14.3328571429,2.35714285714,1.82857142857,0.5,25.4,29,1,0.12053668025532305,0.9927088740980538,3.4011973816621555,297.79285714275,14.52714285715
0.1612467788,1,297.188571429,297.031428571,295.6,294.5,14.9671428571,13.1528571429,2.37142857143,2.48571428571,29.0,4.0,22,2,0.2393156642875578,0.9709418174260521,3.1354942159291497,297.63321428575,14.7075
0.0700438187999999,1,297.568571429,299.677142857,296.1,297.7,14.2785714286,16.3771428571,2.24285714286,2.35714285714,0.6,0.5,33,3,0.3546048870425357,0.9350162426854147,3.526360524616161,297.8664285715,14.693928571425001
0.11598864842,1,297.485714286,297.188571429,295.2,295.6,15.1742857143,14.9671428571,3.14285714286,2.37142857143,2.0,29.0,24,4,0.4647231720437685,0.8854560256532098,3.2188758248682006,297.98000000024996,15.199285714275
0.0735606765,1,296.741428571,297.568571429,295.3,296.1,14.8985714286,14.2785714286,1.82857142857,2.24285714286,58.9,0.6,30,5,0.5680647467311557,0.8229838658936565,3.4339872044851463,297.24607142875,14.82964285715
0.07935011798,1,297.27,297.485714286,295.8,295.2,14.0585714286,15.1742857143,2.07142857143,3.14285714286,49.5,2.0,20,6,0.6631226582407952,0.7485107481711012,3.044522437723423,297.2664285715,14.602500000025
0.1263927188,1,297.12,296.741428571,295.7,295.3,15.0171428571,14.8985714286,1.7,1.82857142857,25.4,58.9,17,7,0.7485107481711012,0.6631226582407953,2.8903717578961645,297.15428571425,14.787142857149998
0.1055655656,1,297.587142857,297.27,296.2,295.8,14.6142857143,14.0585714286,2.05714285714,2.07142857143,22.9,49.5,24,8,0.8229838658936565,0.5680647467311558,3.2188758248682006,297.179642857,14.64714285715
0.10140054082,1,297.264285714,297.12,295.7,295.7,13.9314285714,15.0171428571,2.17142857143,1.7,30.0,25.4,28,9,0.8854560256532098,0.46472317204376856,3.3672958299864737,297.31035714275,14.405357142849999
0.1772530344045466,1,297.292857143,297.587142857,295.5,296.2,13.8857142857,14.6142857143,2.21428571429,2.05714285714,15.5,22.9,18,10,0.9350162426854148,0.3546048870425356,2.9444389791664403,297.3160714285,14.362142857125
0.102316834456,1,297.138571429,297.264285714,295.8,295.7,13.9771428571,13.9314285714,2.15714285714,2.17142857143,13.8,30.0,13,11,0.9709418174260521,0.23931566428755807,2.6390573296152584,297.32071428575,14.102142857125001
0.1906886388999999,1,297.078571429,297.292857143,296.0,295.5,14.2228571429,13.8857142857,1.9,2.21428571429,15.2,15.5,9,12,0.9927088740980539,0.120536680255323,2.3025850929940455,297.19357142875003,14.004285714275
0.1576064744999999,1,297.721428571,297.138571429,295.7,295.8,14.2271428571,13.9771428571,3.44285714286,2.15714285714,1.5,13.8,14,13,0.9999999999999999,-1.6081226496766366e-16,2.70805020110221,297.30785714300004,14.078214285700001
0.0972022487,1,297.692857143,297.078571429,295.5,296.0,14.2314285714,14.2228571429,2.68571428571,1.9,2.9,15.2,11,14,0.992708874098054,-0.1205366802553229,2.4849066497880004,297.407857143,14.164642857125
0.1323098346,1,296.595714286,297.721428571,294.3,295.7,13.4928571429,14.2271428571,2.38571428571,3.44285714286,0.6,1.5,11,15,0.9709418174260523,-0.23931566428755754,2.4849066497880004,297.27214285725,14.043571428575
0.1267246913,1,297.178571429,297.692857143,295.1,295.5,13.35,14.2314285714,2.78571428571,2.68571428571,0.8,2.9,19,16,0.9350162426854149,-0.3546048870425355,2.995732273553991,297.29714285725,13.82535714285
0.1166557269,1,298.821428571,296.595714286,296.7,294.3,15.5014285714,13.4928571429,3.84285714286,2.38571428571,0.0,0.6,10,17,0.8854560256532099,-0.4647231720437685,2.3978952727983707,297.57214285725,14.143928571425
0.092608858118,1,299.204285714,297.178571429,296.7,295.1,16.17,13.35,3.45714285714,2.78571428571,0.5,0.8,8,18,0.8229838658936566,-0.5680647467311556,2.197224577336219,297.95,14.628571428575
0.0603253289,1,299.35,298.821428571,297.8,296.7,16.0785714286,15.5014285714,2.7,3.84285714286,0.3,0.0,8,19,0.7485107481711014,-0.663122658240795,2.197224577336219,298.6385714285,15.275000000000002
0.1055474583,1,298.85,299.204285714,297.1,296.7,16.1442857143,16.17,2.54285714286,3.45714285714,12.6,0.5,9,20,0.6631226582407951,-0.7485107481711012,2.3025850929940455,299.05642857125,15.973571428575001
0.10814081712,1,299.241428571,299.35,297.8,297.8,15.9971428571,16.0785714286,2.42857142857,2.7,12.9,0.3,3,21,0.5680647467311557,-0.8229838658936565,1.3862943611198906,299.16142857125,16.0975
0.1020880289,1,299.281428571,298.85,297.7,297.1,16.66,16.1442857143,2.67142857143,2.54285714286,30.5,12.6,7,22,0.464723172043769,-0.8854560256532095,2.0794415416798357,299.1807142855,16.22
0.1185329799,1,298.995714286,299.241428571,297.9,297.8,17.3685714286,15.9971428571,1.97142857143,2.42857142857,31.3,12.9,14,23,0.3546048870425359,-0.9350162426854147,2.70805020110221,299.092142857,16.542499999999997
0.1366115227,1,300.001428571,299.281428571,298.2,297.7,17.62,16.66,2.87142857143,2.67142857143,0.3,30.5,4,24,0.2393156642875577,-0.9709418174260522,1.6094379124341003,299.37999999975,16.911428571425
0.10797882432,1,300.367142857,298.995714286,298.0,297.9,17.8471428571,17.3685714286,2.91428571429,1.97142857143,0.5,31.3,9,25,0.12053668025532308,-0.9927088740980538,2.3025850929940455,299.66142857125,17.373928571424997
0.1031093944999999,1,300.044285714,300.001428571,298.4,298.2,17.7328571429,17.62,2.18571428571,2.87142857143,18.6,0.3,14,26,-3.216245299353273e-16,-1.0,2.70805020110221,299.852142857,17.64214285715
0.14304888542,1,300.295714286,300.367142857,298.3,298.0,17.6357142857,17.8471428571,2.91428571429,2.91428571429,4.1,0.5,7,27,-0.12053668025532283,-0.992708874098054,2.0794415416798357,300.17714285700004,17.708928571424998
0.10102117908,1,300.488571429,300.044285714,299.0,298.4,17.8457142857,17.7328571429,2.42857142857,2.18571428571,8.7,18.6,9,28,-0.2393156642875575,-0.9709418174260523,2.3025850929940455,300.2989285715,17.76535714285
0.0627737101,1,300.094285714,300.295714286,298.1,298.3,17.9485714286,17.6357142857,2.54285714286,2.91428571429,40.9,4.1,3,29,-0.3546048870425357,-0.9350162426854148,1.3862943611198906,300.23071428575,17.790714285725002
0.042545689136,1,299.958571429,300.488571429,298.2,299.0,18.0457142857,17.8457142857,1.77142857143,2.42857142857,51.2,8.7,3,30,-0.46472317204376806,-0.88545602565321,1.3862943611198906,300.2092857145,17.868928571425002
0.1615660475999999,1,300.117142857,300.094285714,297.8,298.1,17.6171428571,17.9485714286,2.74285714286,2.54285714286,16.3,40.9,14,31,-0.5680647467311556,-0.8229838658936566,2.70805020110221,300.16464285725,17.864285714275
0.1112053408999999,1,300.294285714,299.958571429,297.8,298.2,18.18,18.0457142857,2.51428571429,1.77142857143,5.2,51.2,12,32,-0.663122658240795,-0.7485107481711014,2.5649493574615367,300.1160714285,17.94785714285
0.084632752172,1,299.84,300.117142857,298.1,297.8,17.9885714286,17.6171428571,2.47142857143,2.74285714286,53.4,16.3,10,33,-0.7485107481711012,-0.6631226582407952,2.3978952727983707,300.0525,17.95785714285
0.1294194655,1,299.761428571,300.294285714,298.2,297.8,18.0914285714,18.18,2.02857142857,2.51428571429,52.3,5.2,21,34,-0.8229838658936565,-0.5680647467311558,3.0910424533583156,300.0032142855,17.969285714275
0.13254081962,1,300.265714286,299.84,298.8,298.1,18.1828571429,17.9885714286,2.1,2.47142857143,50.0,53.4,26,35,-0.8854560256532095,-0.46472317204376906,3.295836866004329,300.04035714275,18.110714285725003
0.1478621116,1,300.138571429,299.761428571,298.5,298.2,18.3085714286,18.0914285714,2.07142857143,2.02857142857,17.0,52.3,47,36,-0.9350162426854146,-0.35460488704253595,3.8712010109078907,300.0014285715,18.142857142875002
0.1188213101,1,300.548571429,300.265714286,298.9,298.8,19.0442857143,18.1828571429,2.58571428571,2.1,15.8,50.0,42,37,-0.9709418174260522,-0.2393156642875578,3.7612001156935624,300.17857142875,18.4067857143
0.0801225134,1,300.682857143,300.138571429,299.0,298.5,18.8285714286,18.3085714286,2.58571428571,2.07142857143,18.1,17.0,31,38,-0.9927088740980539,-0.12053668025532357,3.4657359027997265,300.40892857175,18.591071428600003
0.12619642588,1,300.42,300.548571429,298.0,298.9,17.8285714286,19.0442857143,2.4,2.58571428571,25.4,15.8,34,39,-1.0,-1.8369701987210297e-16,3.5553480614894135,300.44750000025,18.502500000025
0.1373808443,1,300.132857143,300.682857143,298.7,299.0,18.8142857143,18.8285714286,2.12857142857,2.58571428571,31.2,18.1,33,40,-0.9927088740980539,0.12053668025532321,3.526360524616161,300.44607142875,18.628928571449997
0.06889550745,1,300.564285714,300.42,298.5,298.0,18.31,17.8285714286,2.64285714286,2.4,44.4,25.4,52,41,-0.9709418174260523,0.2393156642875574,3.9702919135521215,300.45,18.445357142875
0.1130675987,1,299.478571429,300.132857143,297.6,298.7,17.9271428571,18.8142857143,1.84285714286,2.12857142857,6.3,31.2,56,42,-0.9350162426854148,0.3546048870425356,4.04305126783455,300.14892857150005,18.22
0.2265994667856,1,299.608571429,300.564285714,296.4,298.5,17.8185714286,18.31,3.34285714286,2.64285714286,8.7,44.4,70,43,-0.88545602565321,0.464723172043768,4.2626798770413155,299.94607142875,18.2175
0.20388925898,1,300.381428571,299.478571429,298.1,297.6,17.5514285714,17.9271428571,2.7,1.84285714286,0.0,6.3,112,44,-0.8229838658936571,0.5680647467311547,4.727387818712341,300.00821428575,17.901785714275
0.116203773264,1,300.031428571,299.608571429,298.6,296.4,17.0957142857,17.8185714286,2.04285714286,3.34285714286,27.1,8.7,70,45,-0.7485107481711012,0.6631226582407952,4.2626798770413155,299.875,17.5982142857
0.1079343591,1,299.687142857,300.381428571,297.9,298.1,16.7642857143,17.5514285714,2.24285714286,2.7,34.6,0.0,47,46,-0.6631226582407955,0.7485107481711009,3.8712010109078907,299.92714285700004,17.3075
0.07091944186,1,299.491428571,300.031428571,298.0,298.6,17.7385714286,17.0957142857,1.8,2.04285714286,6.1,27.1,48,47,-0.5680647467311558,0.8229838658936564,3.8918202981106265,299.8978571425,17.2875
0.1931563524,1,299.62,299.687142857,297.9,297.9,17.7714285714,16.7642857143,2.2,2.24285714286,81.8,34.6,49,48,-0.46472317204376834,0.8854560256532098,3.912023005428146,299.70749999975,17.3425
0.1867605101,1,299.455714286,299.491428571,298.2,298.0,17.0014285714,17.7385714286,1.87142857143,1.8,39.9,6.1,66,49,-0.354604887042536,0.9350162426854146,4.204692619390966,299.5635714285,17.318928571425
0.1427296253456,1,300.132857143,299.62,298.8,297.9,16.53,17.7714285714,2.67142857143,2.2,0.0,81.8,56,50,-0.23931566428755785,0.9709418174260521,4.04305126783455,299.675,17.26035714285
0.1391476831856,1,299.638571429,299.455714286,298.1,298.2,16.1457142857,17.0014285714,2.47142857143,1.87142857143,1.5,39.9,61,51,-0.12053668025532364,0.9927088740980539,4.127134385045092,299.7117857145,16.862142857125
0.1406975171,1,299.214285714,300.132857143,297.6,298.8,16.7042857143,16.53,2.57142857143,2.67142857143,17.3,0.0,67,52,6.432490598706546e-16,1.0,4.219507705176107,299.610357143,16.59535714285
0.07253221194,1,298.7018524007227,299.638571429,295.7191562932227,298.1,16.746426595534512,16.1457142857,4.903754198774744,2.47142857143,45.38,1.5,64,1,0.12053668025532305,0.9927088740980538,4.174387269895637,299.4218916716807,16.531606648883628
0.10490708868,1,298.827142857,299.214285714,297.2,297.6,16.3628571429,16.7042857143,2.15714285714,2.57142857143,33.3,17.3,68,2,0.2393156642875578,0.9709418174260521,4.23410650459726,299.09546310018067,16.489820934608627
0.0878407601,1,297.612857143,298.7018524007227,296.4,295.7191562932227,16.2085714286,16.746426595534512,1.88571428571,4.903754198774744,152.4,45.38,49,3,0.3546048870425357,0.9350162426854147,3.912023005428146,298.5890345286807,16.505535220333627
0.1621201765,1,298.611428571,298.827142857,296.8,297.2,15.8814285714,16.3628571429,2.4,2.15714285714,4.8,33.3,50,4,0.4647231720437685,0.8854560256532098,3.9318256327243257,298.4383202429307,16.29982093460863
0.1134124279,1,298.694285714,297.612857143,297.0,296.4,15.5614285714,16.2085714286,2.34285714286,1.88571428571,1.3,152.4,56,5,0.5680647467311557,0.8229838658936565,4.04305126783455,298.43642857124996,16.003571428575
0.02561591194,1,298.578571429,298.611428571,296.6,296.8,15.3614285714,15.8814285714,3.27142857143,2.4,0.0,4.8,75,6,0.6631226582407952,0.7485107481711012,4.330733340286331,298.37428571425,15.7532142857
0.1312267322,1,299.058571429,298.694285714,296.7,297.0,17.0885714286,15.5614285714,2.95714285714,2.34285714286,79.2,1.3,63,7,0.7485107481711012,0.6631226582407953,4.1588830833596715,298.73571428574996,15.973214285700001
0.126951451,1,297.59,298.578571429,296.2,296.6,13.5128571429,15.3614285714,2.24285714286,3.27142857143,8.7,0.0,62,8,0.8229838658936565,0.5680647467311558,4.143134726391533,298.480357143,15.381071428575002
0.1564558582,1,298.892857143,299.058571429,297.8,296.7,15.4771428571,17.0885714286,2.28571428571,2.95714285714,6.4,79.2,41,9,0.8854560256532098,0.46472317204376856,3.737669618283368,298.53000000024997,15.360000000000001
0.1201429891599999,1,297.655714286,297.59,295.0,296.2,14.9357142857,13.5128571429,2.84285714286,2.24285714286,7.0,8.7,50,10,0.9350162426854148,0.3546048870425356,3.9318256327243257,298.2992857145,15.253571428575
0.127825928544,1,298.278571429,298.892857143,295.7,297.8,16.0814285714,15.4771428571,2.22857142857,2.28571428571,15.1,6.4,34,11,0.9709418174260521,0.23931566428755807,3.5553480614894135,298.1042857145,15.001785714275
0.13859188038,1,298.175714286,297.655714286,296.2,295.0,14.3671428571,14.9357142857,2.51428571429,2.84285714286,27.7,7.0,31,12,0.9927088740980539,0.120536680255323,3.4657359027997265,298.250714286,15.215357142825
0.1236554536439999,1,298.502857143,298.278571429,296.5,295.7,15.48,16.0814285714,2.55714285714,2.22857142857,16.5,15.1,38,13,0.9999999999999999,-1.6081226496766366e-16,3.6635616461296463,298.153214286,15.216071428549999
0.09027215692,1,298.044285714,298.175714286,296.5,296.2,15.9985714286,14.3671428571,2.52857142857,2.51428571429,15.5,27.7,30,14,0.992708874098054,-0.1205366802553229,3.4339872044851463,298.25035714300003,15.481785714274999
0.0770478505,1,297.871428571,298.502857143,295.6,296.5,15.6357142857,15.48,3.0,2.55714285714,10.7,16.5,32,15,0.9709418174260523,-0.23931566428755754,3.4965075614664802,298.1485714285,15.37035714285
0.0839147544,1,298.472857143,298.044285714,296.5,296.5,16.4028571429,15.9985714286,2.15714285714,2.52857142857,7.9,15.5,26,16,0.9350162426854149,-0.3546048870425355,3.295836866004329,298.22285714275006,15.8792857143
0.11017812972,1,297.735714286,297.871428571,296.2,295.6,15.0142857143,15.6357142857,2.15714285714,3.0,73.4,10.7,30,17,0.8854560256532099,-0.4647231720437685,3.4339872044851463,298.0310714285,15.762857142875
0.1413161899,1,299.565714286,298.472857143,298.2,296.5,17.2314285714,16.4028571429,2.35714285714,2.15714285714,16.3,7.9,36,18,0.8229838658936566,-0.5680647467311556,3.6109179126442243,298.4114285715,16.071071428575
0.11297173488,1,299.132857143,297.735714286,297.7,296.2,16.2214285714,15.0142857143,2.18571428571,2.15714285714,6.9,73.4,35,19,0.7485107481711014,-0.663122658240795,3.58351893845611,298.7267857145,16.217499999999998
0.0932392294999999,1,299.2,299.565714286,296.6,298.2,16.5028571429,17.2314285714,3.62857142857,2.35714285714,7.1,16.3,46,20,0.6631226582407951,-0.7485107481711012,3.8501476017100584,298.90857142875,16.2425
0.0871128904999999,1,300.024285714,299.132857143,297.8,297.7,18.6142857143,16.2214285714,2.82857142857,2.18571428571,59.1,6.9,48,21,0.5680647467311557,-0.8229838658936565,3.8918202981106265,299.48071428574997,17.1425
0.0980269513,1,299.842857143,299.2,298.4,296.6,18.5114285714,16.5028571429,2.18571428571,3.62857142857,13.8,7.1,44,22,0.464723172043769,-0.8854560256532095,3.8066624897703196,299.54999999999995,17.4625
0.06933009742,1,299.618571429,300.024285714,298.1,297.8,17.7657142857,18.6142857143,2.32857142857,2.82857142857,10.5,59.1,51,23,0.3546048870425359,-0.9350162426854147,3.951243718581427,299.6714285715,17.848571428575
0.1850711101,1,300.757142857,299.842857143,299.2,298.4,18.9914285714,18.5114285714,2.42857142857,2.18571428571,38.6,13.8,59,24,0.2393156642875577,-0.9709418174260522,4.0943445622221,300.06071428575,18.470714285699998
0.1224042133999999,1,300.517142857,299.618571429,298.9,298.1,17.8542857143,17.7657142857,2.38571428571,2.32857142857,23.4,10.5,71,25,0.12053668025532308,-0.9927088740980538,4.276666119016055,300.1839285715,18.2807142857
0.0845532034,1,299.944285714,300.757142857,298.3,299.2,18.47,18.9914285714,2.35714285714,2.42857142857,20.6,38.6,102,26,-3.216245299353273e-16,-1.0,4.634728988229636,300.20928571425,18.27035714285
0.1204816413,1,300.595714286,300.517142857,299.0,298.9,18.2785714286,17.8542857143,2.3,2.38571428571,0.0,23.4,128,27,-0.12053668025532283,-0.992708874098054,4.859812404361672,300.4535714285,18.398571428575
0.0902744134,1,300.452857143,299.944285714,298.5,298.3,18.3914285714,18.47,2.3,2.35714285714,11.7,20.6,127,28,-0.2393156642875575,-0.9709418174260523,4.852030263919617,300.3775,18.248571428574998
0.0550581799,1,300.337142857,300.595714286,298.1,299.0,17.7157142857,18.2785714286,2.71428571429,2.3,62.5,0.0,150,29,-0.3546048870425357,-0.9350162426854148,5.017279836814924,300.3325,18.213928571424997
0.1208311269,1,299.822857143,300.452857143,298.1,298.5,17.9457142857,18.3914285714,1.88571428571,2.3,81.9,11.7,191,30,-0.46472317204376806,-0.88545602565321,5.2574953720277815,300.30214285725003,18.08285714285
0.1918011143999999,1,300.061428571,300.337142857,298.5,298.1,18.5471428571,17.7157142857,2.04285714286,2.71428571429,20.5,62.5,256,31,-0.5680647467311556,-0.8229838658936566,5.549076084895219,300.1685714285,18.149999999974998
0.09890852858,1,300.662857143,299.822857143,298.6,298.1,18.6314285714,17.9457142857,2.91428571429,1.88571428571,6.2,81.9,329,32,-0.663122658240795,-0.7485107481711014,5.799092654460526,300.2210714285,18.209999999975
0.1222242937799999,1,300.668571429,300.061428571,298.9,298.5,19.0157142857,18.5471428571,2.27142857143,2.04285714286,3.8,20.5,263,33,-0.7485107481711012,-0.6631226582407952,5.575949103146316,300.3039285715,18.534999999975
0.1269972987,1,300.367142857,300.662857143,298.9,298.6,19.01,18.6314285714,1.72857142857,2.91428571429,20.4,6.2,220,34,-0.8229838658936565,-0.5680647467311558,5.3981627015177525,300.44,18.801071428550003
0.1089641939,1,300.468571429,300.668571429,298.7,298.9,19.0271428571,19.0157142857,2.67142857143,2.27142857143,146.4,3.8,204,35,-0.8854560256532095,-0.46472317204376906,5.323009979138408,300.54178571449995,18.92107142855
0.09539141928,1,300.687142857,300.367142857,298.4,298.9,18.9085714286,19.01,2.9,1.72857142857,27.4,20.4,181,36,-0.9350162426854146,-0.35460488704253595,5.204006687076795,300.547857143,18.990357142849998
0.0991038263199999,1,300.147142857,300.468571429,298.7,298.7,18.7242857143,19.0271428571,2.02857142857,2.67142857143,61.3,146.4,99,37,-0.9709418174260522,-0.2393156642875578,4.605170185988091,300.4175,18.917499999999997
0.0893010163559999,1,300.587142857,300.687142857,298.8,298.4,18.8471428571,18.9085714286,2.18571428571,2.9,39.7,27.4,54,38,-0.9927088740980539,-0.12053668025532357,4.007333185232471,300.4725,18.876785714274998
0.1282555933,1,300.13,300.147142857,298.8,298.7,18.5814285714,18.7242857143,1.85714285714,2.02857142857,123.6,61.3,80,39,-1.0,-1.8369701987210297e-16,4.394449154672438,300.38785714275,18.76535714285
0.0863296577,1,300.597142857,300.587142857,298.5,298.8,18.0614285714,18.8471428571,2.8,2.18571428571,24.7,39.7,102,40,-0.9927088740980539,0.12053668025532321,4.634728988229636,300.36535714275,18.55357142855
0.0773112765,1,300.712857143,300.13,298.9,298.8,18.4185714286,18.5814285714,2.34285714286,1.85714285714,25.0,123.6,127,41,-0.9709418174260523,0.2393156642875574,4.852030263919617,300.50678571425,18.477142857125
0.1235819423,1,300.795714286,300.597142857,299.3,298.5,18.0914285714,18.0614285714,2.68571428571,2.8,15.5,24.7,73,42,-0.9350162426854148,0.3546048870425356,4.304065093204169,300.5589285715,18.2882142857
0.1191418405,1,300.247142857,300.712857143,298.8,298.9,18.41,18.4185714286,2.12857142857,2.34285714286,26.7,25.0,68,43,-0.88545602565321,0.464723172043768,4.23410650459726,300.58821428575,18.24535714285
0.01944330578,1,299.848571429,300.795714286,297.7,299.3,18.3757142857,18.0914285714,2.08571428571,2.68571428571,54.6,15.5,64,44,-0.8229838658936571,0.5680647467311547,4.174387269895637,300.40107142875,18.323928571425
0.1093723289999999,1,299.652857143,300.247142857,298.5,298.8,18.4842857143,18.41,1.78571428571,2.12857142857,81.5,26.7,55,45,-0.7485107481711012,0.6631226582407952,4.025351690735149,300.13607142875003,18.34035714285
0.0519658103679999,1,300.002857143,299.848571429,297.9,297.7,17.8685714286,18.3757142857,2.07142857143,2.08571428571,8.7,54.6,67,46,-0.6631226582407955,0.7485107481711009,4.219507705176107,299.937857143,18.284642857149997
0.1740660173087668,1,298.675714286,299.652857143,297.3,298.5,17.6271428571,18.4842857143,1.48571428571,1.78571428571,71.3,81.5,84,47,-0.5680647467311558,0.8229838658936564,4.442651256490317,299.54500000025,18.088928571425
