year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,city,precipitation_amt_mm_log,station_precip_mm_log,reanalysis_precip_amt_kg_per_m2_log,reanalysis_sat_precip_amt_mm_log,reanalysis_tdtr_k_clipped,precipitation_amt_mm_lag_1,station_avg_temp_c_lag_1,reanalysis_air_temp_k_lag_1,precipitation_amt_mm_lag_2,station_avg_temp_c_lag_2,reanalysis_air_temp_k_lag_2,precipitation_amt_mm_lag_3,station_avg_temp_c_lag_3,reanalysis_air_temp_k_lag_3,precipitation_amt_mm_lag_4,station_avg_temp_c_lag_4,reanalysis_air_temp_k_lag_4,precipitation_amt_mm_lag_mean_4,station_avg_temp_c_lag_mean_4,reanalysis_air_temp_k_lag_mean_4,total_cases
2006,43,732613,0.4882286,0.3681429,0.4377429,0.3788286,55.94,298.7942857,300.4142857,296.6614286,308.3,294,54.8,89.7,55.94,18.31142857,9.342857143,27.56,10.42,33.8,19.8,143.3,0,4.041998082,4.971894466,4.021773869,4.041998082,9.342857143,103.77,28.6,299.6485714,41.69,28.06,299.3457143,60.48,28.7,299.4657143,134.64,28.56666667,299.3814286,85.145,28.48166667,299.4603571,4
2006,44,732620,0.3603286,0.2740143,0.3477143,0.3247857,67.5,300.4671429,301.8785714,296.8828571,309.8,295.1,42.73,82.93428571,67.5,18.63,11.61428571,28.83333333,11.26666667,35.7,22,14,0,4.226833745,2.708050201,3.778034365,4.226833745,11.61428571,55.94,27.56,298.7942857,103.77,28.6,299.6485714,41.69,28.06,299.3457143,60.48,28.7,299.4657143,65.47,28.23,299.3135714,6
2006,45,732627,0.2951286,0.2463857,0.3020714,0.277,80.25,299.4328571,300.9142857,297.8528571,307.8,295.3,68,92.08857143,80.25,19.73142857,8.2,28.25,9.55,33.9,22.4,108.7,0,4.397530821,4.697749367,4.234106505,4.397530821,8.2,67.5,28.83333333,300.4671429,55.94,27.56,298.7942857,103.77,28.6,299.6485714,41.69,28.06,299.3457143,67.225,28.26333333,299.5639286,6
2006,46,732634,0.3191429,0.1862857,0.2737,0.2470286,86.65,297.2957143,298.4357143,296.2014286,304.5,293.5,87.2,94.44,86.65,17.79142857,7.357142857,27.6,10.16666667,33.2,21.8,85.6,0,4.473351611,4.461299816,4.479606963,4.473351611,7.357142857,80.25,28.25,299.4328571,67.5,28.83333333,300.4671429,55.94,27.56,298.7942857,103.77,28.6,299.6485714,76.865,28.31083333,299.5857143,2
2006,47,732641,0.3405571,0.2662571,0.3427286,0.3283857,43.59,298.0985714,299.5571429,296.9614286,307.3,294.7,61.43,94.30285714,43.59,18.63857143,7.371428571,27,9,32.3,22.5,205.3,0,3.797509619,5.32933142,4.134045929,3.797509619,7.371428571,86.65,27.6,297.2957143,80.25,28.25,299.4328571,67.5,28.83333333,300.4671429,55.94,27.56,298.7942857,72.585,28.06083333,298.9975,13
2006,48,732648,0.1504714,0.1515714,0.1926,0.1557286,75.33,299.1971429,300.9357143,296.9885714,309.1,294,61.28,89.55,75.33,18.74428571,10.75714286,27.9,9.033333333,34.9,22.9,115.1,0,4.335066046,4.754451889,4.131640347,4.335066046,10.75714286,43.59,27,298.0985714,86.65,27.6,297.2957143,80.25,28.25,299.4328571,67.5,28.83333333,300.4671429,69.4975,27.92083333,298.8235714,10
2006,49,732655,0.4470833,0.3015143,0.3405714,0.4276,99.89,298.2028571,299.2,297.6085714,304.6,294.6,95.02,96.79571429,99.89,19.42571429,6.914285714,28.4,8.8,33.7,23.2,10.9,0,4.614030814,2.4765384,4.564556503,4.614030814,6.914285714,75.33,27.9,299.1971429,43.59,27,298.0985714,86.65,27.6,297.2957143,80.25,28.25,299.4328571,71.455,27.6875,298.5060714,5
2006,50,732662,0.3785,0.3020333,0.3492286,0.4147857,157.75,298.1585714,299.0714286,297.3514286,304.4,294.2,63,95.87571429,157.75,19.11142857,6.4,27.18578337,8.059328009,33.8,22.10214979,39.32635983,0,5.067330638,3.697005345,4.158883083,5.067330638,6.4,99.89,28.4,298.2028571,75.33,27.9,299.1971429,43.59,27,298.0985714,86.65,27.6,297.2957143,76.365,27.725,298.1985714,2
2006,51,732669,0.32782,0.26192,0.3814667,0.35295,111.48,297.68,298.9857143,296.7257143,306.7,294.3,80.2,95.07857143,111.48,18.35857143,6.542857143,27.18578337,8.059328009,32.9,23.5,39.32635983,0,4.722775428,3.697005345,4.396915247,4.722775428,6.542857143,157.75,27.18578337,298.1585714,99.89,28.4,298.2028571,75.33,27.9,299.1971429,43.59,27,298.0985714,94.14,27.62144584,298.4142857,0
2006,52,732312,0.3546,0.21995,0.3225167,0.2563333,114.58,298.1814286,299.5785714,296.9357143,306.5,294.9,210.5,93.82142857,114.58,18.58428571,7.385714286,27.45,9.7,32.7,22.4,273.5,0,4.749962931,5.614951261,5.354224998,4.749962931,7.385714286,111.48,27.18578337,297.68,157.75,27.18578337,298.1585714,99.89,28.4,298.2028571,75.33,27.9,299.1971429,111.1125,27.66789169,298.3096429,1
2007,1,732677,0.2201167,0.1589571,0.1905714,0.1324,79.94,297.2885714,298.2071429,296.5171429,306.3,293.2,88.9,95.92714286,79.94,18.14428571,7.414285714,26.6,7.95,31.9,21.5,133.4,0,4.393708139,4.900820428,4.498697941,4.393708139,7.414285714,114.58,27.45,298.1814286,111.48,27.18578337,297.68,157.75,27.18578337,298.1585714,99.89,28.4,298.2028571,120.925,27.55539169,298.0557143,0
2007,2,732684,0.1732857,0.2069333,0.1343,0.2379571,37.06,297.1042857,298.5785714,296.3885714,304.6,294.6,144.59,96.23857143,37.06,17.96285714,6.728571429,26.825,7.725,31.7,22.9,61.5,0,3.639163862,4.135166557,4.980794452,3.639163862,6.728571429,79.94,26.6,297.2885714,114.58,27.45,298.1814286,111.48,27.18578337,297.68,157.75,27.18578337,298.1585714,115.9375,27.10539169,297.8271429,14
2007,3,732691,0.2719,0.2938,0.2094143,0.2523,126.89,297.3871429,298.4357143,296.3885714,305.5,293.3,52.2,94.64714286,126.89,17.97571429,7.042857143,27.775,9.55,33.4,22.2,178,0,4.851170519,5.187385806,3.974058396,4.851170519,7.042857143,37.06,26.825,297.1042857,79.94,26.6,297.2885714,114.58,27.45,298.1814286,111.48,27.18578337,297.68,85.765,27.01519584,297.5635714,6
2007,4,732698,0.1936714,0.1394714,0.2619,0.3068571,95.47,297.6142857,298.45,297.0257143,303.7,294.9,180.99,96.99714286,95.47,18.68857143,5.528571429,27.7,9.12,33.6,22,149.9,0,4.569232079,5.016617366,5.203951741,4.569232079,5.528571429,126.89,27.775,297.3871429,37.06,26.825,297.1042857,79.94,26.6,297.2885714,114.58,27.45,298.1814286,89.6175,27.1625,297.4903571,10
2007,5,732705,0.1744143,0.1805,0.1590714,0.2003143,83.7,298.1442857,299.6142857,296.7742857,307.8,294.3,65.1,93.13571429,83.7,18.41428571,9,27.725,10.3,35,22.3,60.3,0,4.439115602,4.115779843,4.191168747,4.439115602,9,95.47,27.7,297.6142857,126.89,27.775,297.3871429,37.06,26.825,297.1042857,79.94,26.6,297.2885714,84.84,27.225,297.3485714,5
2007,6,732712,0.3175,0.4014857,0.3285429,0.4429286,61.8,298.33,299.6857143,295.77,309.7,293.4,11.7,87.53,61.8,17.32285714,10.71428571,28.6,10.9,35.4,22.4,9.9,0,4.139955073,2.388762789,2.541601993,4.139955073,10.71428571,83.7,27.725,298.1442857,95.47,27.7,297.6142857,126.89,27.775,297.3871429,37.06,26.825,297.1042857,85.78,27.50625,297.5625,12
2007,7,732719,0.2858,0.2957,0.2570286,0.3195714,14.19,299.1714286,300.2857143,294.15,308.7,291.4,2.1,75.80428571,14.19,15.68571429,11.22857143,28.85,13.03333333,36.7,21.4,61.3,0,2.720637317,4.131961426,1.131402111,2.720637317,11.22857143,61.8,28.6,298.33,83.7,27.725,298.1442857,95.47,27.7,297.6142857,126.89,27.775,297.3871429,91.965,27.95,297.8689286,9
2007,8,732726,0.2570143,0.1182333,0.1790857,0.2372286,25.7,300.5657143,302.1785714,294.1657143,310.2,294.4,11.55,72.44571429,25.7,15.91857143,13.18571429,28.74,13.36,36.2,21.2,0,0,3.284663565,0,2.529720666,3.284663565,13.18571429,14.19,28.85,299.1714286,61.8,28.6,298.33,83.7,27.725,298.1442857,95.47,27.7,297.6142857,63.79,28.21875,298.315,5
2007,9,732733,0.1735,0.1996333,0.1745,0.1659167,55.56,299.0585714,300.6357143,294.29,309.2,291.5,35.33,78.58571429,55.56,16.02,11.55714286,28.56,13.34,35.8,20.4,28,0,4.035302022,3.36729583,3.592643846,4.035302022,11.55714286,25.7,28.74,300.5657143,14.19,28.85,299.1714286,61.8,28.6,298.33,83.7,27.725,298.1442857,46.3475,28.47875,299.0528571,11
2007,10,732740,0.216,0.2136,0.1889143,0.2275286,117.07,297.45,298.7142857,296.3171429,305.8,293.4,227.25,94.34857143,117.07,17.91142857,7.371428571,27.3,9.9,33,21.9,205.3,0,4.771277669,5.32933142,5.430441519,4.771277669,7.371428571,55.56,28.56,299.0585714,25.7,28.74,300.5657143,14.19,28.85,299.1714286,61.8,28.6,298.33,39.3125,28.6875,299.2814286,2
2007,11,732747,0.3033167,0.2850333,0.2571429,0.2926143,55.47,296.9514286,298.1,296.3014286,303.8,293.8,51.3,96.52285714,55.47,17.88142857,6.114285714,28,10.1,33.1,21.7,138,0,4.033709524,4.934473933,3.956996371,4.033709524,6.114285714,117.07,27.3,297.45,55.56,28.56,299.0585714,25.7,28.74,300.5657143,14.19,28.85,299.1714286,53.13,28.3625,299.0614286,6
2007,12,732754,0.21324,0.2231286,0.2643714,0.2218286,150.33,297.6842857,298.7285714,295.89,305.4,292.6,59.2,90.85857143,150.33,17.47,8.171428571,27,10.65,33.9,21.7,252.7,0,5.019462883,5.536152467,4.097672352,5.019462883,8.171428571,55.47,28,296.9514286,117.07,27.3,297.45,55.56,28.56,299.0585714,25.7,28.74,300.5657143,63.45,28.15,298.5064286,7
2007,13,732761,0.2386714,0.2447429,0.2162286,0.2591857,93.14,297.8357143,299.15,296.56,307.2,292.8,58.4,93.58571429,93.14,18.21428571,8.242857143,28.25,9.6,34.6,21.5,66.1,0,4.544783036,4.206184044,4.084294226,4.544783036,8.242857143,150.33,27,297.6842857,55.47,28,296.9514286,117.07,27.3,297.45,55.56,28.56,299.0585714,94.6075,27.715,297.7860714,6
2007,14,732768,0.2381,0.1912,0.2749571,0.2738,97.04,297.7171429,298.8071429,296.9214286,305.5,294.3,238.2,95.82,97.04,18.59428571,6.614285714,27.26666667,8.833333333,34,22.6,94.3,0,4.585375559,4.557029811,5.477300022,4.585375559,6.614285714,93.14,28.25,297.8357143,150.33,27,297.6842857,55.47,28,296.9514286,117.07,27.3,297.45,104.0025,27.6375,297.4803571,5
2007,15,732775,0.1525167,0.1494857,0.2294143,0.1575571,98.94,297.5557143,298.5928571,296.6885714,304.1,292.4,147.57,95.52714286,98.94,18.32857143,6.728571429,27.85,8.85,34.4,21.3,60.4,0,4.604570006,4.117409835,5.001056228,4.604570006,6.728571429,97.04,27.26666667,297.7171429,93.14,28.25,297.8357143,150.33,27,297.6842857,55.47,28,296.9514286,98.995,27.62916667,297.5471429,9
2007,16,732782,0.1430857,0.2071571,0.1684571,0.2743143,93.62,297.0314286,298.0928571,296.0142857,304.8,292,46.45,94.72142857,93.62,17.55142857,7.528571429,27.4,9.5,33.5,22.1,97.1,0,4.54986887,4.585987367,3.859676525,4.54986887,7.528571429,98.94,27.85,297.5557143,97.04,27.26666667,297.7171429,93.14,28.25,297.8357143,150.33,27,297.6842857,109.8625,27.59166667,297.6982143,5
2007,17,732789,0.2713714,0.1836571,0.203,0.3006,157.86,297.3428571,298.2785714,296.5028571,304.9,292.9,62.3,95.52571429,157.86,18.10428571,7.3,27.03333333,7.766666667,34.1,22,261.7,0,5.068023311,5.571012697,4.147885329,5.068023311,7.3,93.62,27.4,297.0314286,98.94,27.85,297.5557143,97.04,27.26666667,297.7171429,93.14,28.25,297.8357143,95.685,27.69166667,297.535,8
2007,18,732796,0.1947143,0.1541,0.2957143,0.1730857,103.39,297.2257143,298.0714286,295.9428571,304.7,293.6,47.24,93.47,103.39,17.51714286,7.371428571,27.85,9.75,33,21,118.2,0,4.648133885,4.780802755,3.876188552,4.648133885,7.371428571,157.86,27.03333333,297.3428571,93.62,27.4,297.0314286,98.94,27.85,297.5557143,97.04,27.26666667,297.7171429,111.865,27.3875,297.4117857,3
2007,19,732803,0.1582571,0.1622857,0.1830714,0.2322714,89.15,296.9057143,298.2214286,295.9942857,306.6,291.7,56.1,95.03714286,89.15,17.61142857,9.357142857,28.1,9.2,33.5,21.5,38.1,0,4.50147495,3.666122467,4.044804117,4.50147495,9.357142857,103.39,27.85,297.2257143,157.86,27.03333333,297.3428571,93.62,27.4,297.0314286,98.94,27.85,297.5557143,113.4525,27.53333333,297.2889286,4
2007,20,732810,0.1701857,0.1714,0.162,0.2290714,45.23,295.5957143,296.5,294.0128571,304.4,290.7,86.9,91.83285714,45.23,15.64857143,8.314285714,28.1,8.7,32.5,19,191.4,0,3.833628938,5.259576538,4.476199805,3.833628938,8.314285714,89.15,28.1,296.9057143,103.39,27.85,297.2257143,157.86,27.03333333,297.3428571,93.62,27.4,297.0314286,111.005,27.59583333,297.1264286,11
2007,21,732817,0.3646143,0.2568286,0.3299,0.3496857,64.11,297.2328571,298.7071429,296.1685714,307.3,292.5,65.6,94.85285714,64.11,17.71857143,8.957142857,28.25,10.55,33.8,21.7,86.6,0,4.176078147,4.472780998,4.198704578,4.176078147,8.957142857,45.23,28.1,295.5957143,89.15,28.1,296.9057143,103.39,27.85,297.2257143,157.86,27.03333333,297.3428571,98.9075,27.77083333,296.7675,5
2007,22,732824,0.09005714,0.08222857,0.1110571,0.06474286,76.68,296.1785714,297.1857143,294.0385714,306.8,286.9,29.1,89.28,76.68,15.74,10.2,24.7,10.63333333,32.8,17.5,61.8,0,4.352597824,4.139955073,3.404525172,4.352597824,10.2,64.11,28.25,297.2328571,45.23,28.1,295.5957143,89.15,28.1,296.9057143,103.39,27.85,297.2257143,75.47,28.075,296.74,8
2007,23,732831,0.2085,0.25695,0.2148833,0.2338571,39.11,296.8614286,298.2428571,295.23,305.2,292.1,33.48,91.72,39.11,16.72714286,9,26.5,9.7,31.3,20.4,0.5,0,3.69162568,0.405465108,3.540379446,3.69162568,9,76.68,24.7,296.1785714,64.11,28.25,297.2328571,45.23,28.1,295.5957143,89.15,28.1,296.9057143,68.7925,27.2875,296.4782143,4
2007,24,732838,0.3420714,0.2853,0.3405571,0.3012286,54.78,296.65,298.1714286,294.9285714,304.8,290.3,30.9,91.45857143,54.78,16.38857143,9.914285714,26.6,9.65,32.6,20.7,12.9,0,4.021415382,2.63188884,3.46260601,4.021415382,9.914285714,39.11,26.5,296.8614286,76.68,24.7,296.1785714,64.11,28.25,297.2328571,45.23,28.1,295.5957143,56.2825,26.8875,296.4671429,3
2007,25,732845,0.1667,0.1207857,0.1729714,0.1659,78.83,296.1185714,297.3857143,294.9714286,304.4,292.8,70.3,94.06571429,78.83,16.42285714,6.885714286,25.96666667,7.6,32,21.2,126,0,4.379899374,4.844187086,4.266896327,4.379899374,6.885714286,54.78,26.6,296.65,39.11,26.5,296.8614286,76.68,24.7,296.1785714,64.11,28.25,297.2328571,58.67,26.5125,296.7307143,1
2007,26,732852,0.1534571,0.1744571,0.2022143,0.1292571,11.41,296.5714286,298.0142857,295.1785714,305,292.7,22.8,92.67142857,11.41,16.63142857,8.771428571,26.56666667,8.633333333,31.7,20.7,10.2,0,2.518502599,2.415913778,3.169685581,2.518502599,8.771428571,78.83,25.96666667,296.1185714,54.78,26.6,296.65,39.11,26.5,296.8614286,76.68,24.7,296.1785714,62.35,25.94166667,296.4521429,2
2007,27,732859,0.1814429,0.2692286,0.1934571,0.2099429,1.59,296.8285714,298.1142857,292.1771429,305.8,290.2,1.4,78.07428571,1.59,13.80428571,12.22857143,25.9,10.56666667,32,19.6,39.32635983,0,0.951657876,3.697005345,0.875468737,0.951657876,12.22857143,11.41,26.56666667,296.5714286,78.83,25.96666667,296.1185714,54.78,26.6,296.65,39.11,26.5,296.8614286,46.0325,26.40833333,296.5503571,3
2007,28,732866,0.3217667,0.2734,0.2545,0.3513,18.78,297.3857143,299.0071429,293.9314286,306.9,290.7,13.04,83.38714286,18.78,15.41571429,10.87142857,26.75,10.375,32.7,19.9,54.1,0,2.984671326,4.009149716,2.641910399,2.984671326,10.87142857,1.59,25.9,296.8285714,11.41,26.56666667,296.5714286,78.83,25.96666667,296.1185714,54.78,26.6,296.65,36.6525,26.25833333,296.5421429,4
2007,29,732873,0.3075571,0.3397,0.3642429,0.3648429,26.29,296.0585714,296.75,294.9414286,303.6,291.1,39.52,94.24714286,26.29,16.39142857,7.728571429,26.53333333,7.833333333,31.3,20.9,22.9,0,3.306520335,3.173878459,3.701795679,3.306520335,7.728571429,18.78,26.75,297.3857143,1.59,25.9,296.8285714,11.41,26.56666667,296.5714286,78.83,25.96666667,296.1185714,27.6525,26.29583333,296.7260714,1
2007,30,732880,0.3589714,0.4017571,0.2960857,0.4225,27.91,297.64,299.0785714,294.3457143,308.2,290.1,11.64,84.15571429,27.91,15.84571429,12.35714286,27.35,10.1,33.2,20.7,11.9,0,3.364187556,2.557227311,2.536866389,3.364187556,12.35714286,26.29,26.53333333,296.0585714,18.78,26.75,297.3857143,1.59,25.9,296.8285714,11.41,26.56666667,296.5714286,14.5175,26.4375,296.7110714,8
2007,31,732887,0.4172286,0.3699286,0.3669714,0.4898714,70.88,296.7242857,297.9357143,293,305.6,290,25.5,82.57142857,70.88,14.71857143,11.5,24.25,9.75,34,16.4,55.9,0,4.274998062,4.041295341,3.277144733,4.274998062,11.5,27.91,27.35,297.64,26.29,26.53333333,296.0585714,18.78,26.75,297.3857143,1.59,25.9,296.8285714,18.6425,26.63333333,296.9782143,5
2007,32,732894,0.2782429,0.2361286,0.2923,0.2669571,35.77,297.82,299.3428571,292.7085714,308.2,289.7,6.08,76.61857143,35.77,14.33714286,12.77142857,26.475,12,32.7,17.2,30.3,0,3.604682295,3.443618098,1.957273908,3.604682295,12.77142857,70.88,24.25,296.7242857,27.91,27.35,297.64,26.29,26.53333333,296.0585714,18.78,26.75,297.3857143,35.965,26.22083333,296.9521429,3
2007,33,732901,0.2666667,0.2719333,0.2438857,0.1964571,36.78,298.0914286,298.9428571,294.0728571,308,291.8,9.21,80.93571429,36.78,15.56571429,9.714285714,26.9,11,33.1,21.3,76.5,0,3.631779862,4.350277936,2.323367632,3.631779862,9.714285714,35.77,26.475,297.82,70.88,24.25,296.7242857,27.91,27.35,297.64,26.29,26.53333333,296.0585714,40.2125,26.15208333,297.0607143,2
2007,34,732908,0.3393714,0.3569714,0.3291286,0.3687143,9.06,298.7857143,300.6714286,294.1957143,308.1,294.3,12.4,79.33428571,9.06,15.75714286,11.57142857,27.125,10.825,33.3,19.9,22.1,0,2.308567165,3.139832618,2.595254707,2.308567165,11.57142857,36.78,26.9,298.0914286,35.77,26.475,297.82,70.88,24.25,296.7242857,27.91,27.35,297.64,42.835,26.24375,297.5689286,7
2007,35,732915,0.2787857,0.2463571,0.2349857,0.3737429,30.26,300.6671429,301.5928571,293.1242857,312.4,293.4,12.8,67.75714286,30.26,14.79428571,13.38571429,27.05,12.175,34.7,19.9,0,0,3.442339325,0,2.624668592,3.442339325,13.38571429,9.06,27.125,298.7857143,36.78,26.9,298.0914286,35.77,26.475,297.82,70.88,24.25,296.7242857,38.1225,26.1875,297.8553571,1
2007,36,732922,0.27955,0.2826857,0.3277143,0.3280571,76.28,297.0985714,298.3571429,295.6828571,304.4,293.5,56.85,92.65714286,76.28,17.18285714,7.885714286,26.3,7.9,34,20.9,37.1,0,4.34743519,3.640214282,4.057853454,4.34743519,7.885714286,30.26,27.05,300.6671429,9.06,27.125,298.7857143,36.78,26.9,298.0914286,35.77,26.475,297.82,27.9675,26.8875,298.8410714,6
2007,37,732929,0.2888167,0.2889571,0.2660714,0.3393,49.85,298.56,300.1214286,295.1628571,308.6,293,26.2,84.41285714,49.85,16.65,12.15714286,26.9,10.625,32.9,21.4,150.9,0,3.928880122,5.02322241,3.303216973,3.928880122,12.15714286,76.28,26.3,297.0985714,30.26,27.05,300.6671429,9.06,27.125,298.7857143,36.78,26.9,298.0914286,38.095,26.84375,298.6607143,7
2007,38,732936,0.3156571,0.3545,0.3326429,0.4172,58.22,298.5085714,300.7142857,295.8342857,309.2,293.3,34.27,86.70714286,58.22,17.36714286,12.4,27.2,10.83333333,33,21.6,16.3,0,4.081259323,2.850706502,3.563032744,4.081259323,12.4,49.85,26.9,298.56,76.28,26.3,297.0985714,30.26,27.05,300.6671429,9.06,27.125,298.7857143,41.3625,26.84375,298.7778571,5
2007,39,732943,0.2309,0.2363429,0.2308857,0.3128,59.79,299.6985714,301.4285714,295.3,310.6,292.7,10.3,78.56428571,59.79,16.80428571,13.8,27.83333333,11.7,34.1,21.1,34,0,4.107425302,3.555348061,2.424802726,4.107425302,13.8,58.22,27.2,298.5085714,49.85,26.9,298.56,76.28,26.3,297.0985714,30.26,27.05,300.6671429,53.6525,26.8625,298.7085714,2
2007,40,732950,0.3199714,0.2544167,0.3151,0.2934714,37.28,298.2814286,299.8214286,296.2871429,310.8,294.7,73.33,89.84428571,37.28,17.84,9.1,28.4,12.65,35.5,21.6,107.9,0,3.644927567,4.69043003,4.308514639,3.644927567,9.1,59.79,27.83333333,299.6985714,58.22,27.2,298.5085714,49.85,26.9,298.56,76.28,26.3,297.0985714,61.035,27.05833333,298.4664286,6
2007,41,732957,0.3851857,0.4050714,0.3106286,0.4381286,39.09,299.5757143,301.3857143,295.4471429,309.6,294.8,38.28,80.45,39.09,17.01,11.6,28.4,10.6,34.2,21.8,145.1,0,3.691126927,4.984291319,3.670715483,3.691126927,11.6,37.28,28.4,298.2814286,59.79,27.83333333,299.6985714,58.22,27.2,298.5085714,49.85,26.9,298.56,51.285,27.58333333,298.7621429,11
2007,42,732964,0.2251286,0.1505143,0.1959857,0.2383857,74.52,299.4442857,300.8285714,296.5871429,310.2,295,86.4,86.70571429,74.52,18.26571429,9.828571429,29,12.3,35.2,21.9,4.1,0,4.324397522,1.62924054,4.470495283,4.324397522,9.828571429,39.09,28.4,299.5757143,37.28,28.4,298.2814286,59.79,27.83333333,299.6985714,58.22,27.2,298.5085714,48.595,27.95833333,299.0160714,6
2007,43,732971,0.4034714,0.3202286,0.4087,0.4229,106.73,296.9714286,298.1928571,295.96,305.1,291.9,67.93,94.78142857,106.73,17.54285714,7.757142857,26.9,9.366666667,32.1,20.9,79.3,0,4.679628097,4.385769621,4.233091497,4.679628097,7.757142857,74.52,29,299.4442857,39.09,28.4,299.5757143,37.28,28.4,298.2814286,59.79,27.83333333,299.6985714,52.67,28.40833333,299.25,3
2007,44,732978,0.2657429,0.2856,0.2923143,0.2469143,51.28,297.83,299.6642857,296.9785714,306.3,293.7,67.47,95.59285714,51.28,18.67285714,9.357142857,27,9.366666667,34,21.6,0,0,3.956613889,0,4.226395693,3.956613889,9.357142857,106.73,26.9,296.9714286,74.52,29,299.4442857,39.09,28.4,299.5757143,37.28,28.4,298.2814286,64.405,28.175,298.5682143,11
2007,45,732985,0.3334571,0.3242571,0.2469,0.3311286,69.88,299.4785714,300.5571429,296.2485714,308.5,294.3,50.6,84.85,69.88,17.97857143,9.485714286,28.7,11.43333333,34.8,22.5,22.1,0,4.260988306,3.139832618,3.943521672,4.260988306,9.485714286,51.28,27,297.83,106.73,26.9,296.9714286,74.52,29,299.4442857,39.09,28.4,299.5757143,67.905,27.825,298.4553571,11
2007,46,732992,0.1784286,0.12875,0.2167714,0.1853,109.5,298.1342857,299.7428571,296.83,308.6,294.6,103.3,93.55428571,109.5,18.54857143,8.685714286,27.675,10.85,33.5,21.6,111.3,0,4.705015521,4.721173862,4.647271362,4.705015521,8.685714286,69.88,28.7,299.4785714,51.28,27,297.83,106.73,26.9,296.9714286,74.52,29,299.4442857,75.6025,27.9,298.4310714,5
2007,47,732999,0.2284714,0.1886571,0.2345571,0.1996714,52.27,297.6814286,298.3714286,296.9385714,305.7,294.3,124.2,96.21428571,52.27,18.61285714,5.742857143,26.62,7.86,33.3,21.8,80,0,3.975373321,4.394449155,4.829912459,3.975373321,5.742857143,109.5,27.675,298.1342857,69.88,28.7,299.4785714,51.28,27,297.83,106.73,26.9,296.9714286,84.3475,27.56875,298.1035714,4
2007,48,733006,0.16564,0.1793,0.1276,0.1819143,129.33,297.88,299.3285714,297.2171429,305.2,294.4,65.57,96.52285714,129.33,18.92428571,6.942857143,27.125,8.35,32.3,22.4,293.1,0,4.870069696,5.683919846,4.198254026,4.870069696,6.942857143,52.27,26.62,297.6814286,109.5,27.675,298.1342857,69.88,28.7,299.4785714,51.28,27,297.83,70.7325,27.49875,298.2810714,9
2007,49,733013,0.2993714,0.3367143,0.2615857,0.3498429,73.16,298.52,299.6071429,296.9042857,305.5,294.3,57.8,91.65428571,73.16,18.60714286,8.3,27.9,10,33,22.8,142,0,4.306224921,4.96284463,4.074141855,4.306224921,8.3,129.33,27.125,297.88,52.27,26.62,297.6814286,109.5,27.675,298.1342857,69.88,28.7,299.4785714,90.245,27.53,298.2935714,23
2007,50,733020,0.3138333,0.2335143,0.2426,0.2937429,83.39,299.0485714,300.2714286,296.2614286,307.8,294.3,42.68,86.75571429,83.39,17.91,9.914285714,28.85,10.25,34.2,22.6,23.1,0,4.435448911,3.18221184,3.776890331,4.435448911,9.914285714,73.16,27.9,298.52,129.33,27.125,297.88,52.27,26.62,297.6814286,109.5,27.675,298.1342857,91.065,27.33,298.0539286,28
2007,51,733027,0.2698,0.2756857,0.2755143,0.2367143,146.13,297.1414286,298.2428571,296.3971429,306.6,293.3,89.72,96.07428571,146.13,18.03428571,5.685714286,27.625,9,32.9,22.4,261.3,0,4.99131655,5.569488887,4.50777784,4.99131655,5.685714286,83.39,28.85,299.0485714,73.16,27.9,298.52,129.33,27.125,297.88,52.27,26.62,297.6814286,84.5375,27.62375,298.2825,26
2007,52,733034,0.1992,0.1947667,0.1711111,0.2308222,53.57,297.64,298.7285714,296.3685714,304.9,294.3,62.14,93.46857143,53.57,17.98285714,7.428571429,27.7,8.75,32.1,21.7,28.1,0,3.999484281,3.370738174,4.145354483,3.999484281,7.428571429,146.13,27.625,297.1414286,83.39,28.85,299.0485714,73.16,27.9,298.52,129.33,27.125,297.88,108.0025,27.875,298.1475,7
2008,1,733042,0.1914714,0.1554143,0.1760143,0.1872429,19.95,299.2771429,300.5357143,294.6685714,308.2,294.1,21.4,78.67,19.95,16.26,10.72857143,28.275,11.575,36,21.5,39.32635983,0,3.042138646,3.697005345,3.109060959,3.042138646,10.72857143,53.57,27.7,297.64,146.13,27.625,297.1414286,83.39,28.85,299.0485714,73.16,27.9,298.52,89.0625,28.01875,298.0875,29
2008,2,733049,0.4449333,0.27585,0.3569,0.4697286,71.84,296.0957143,296.5357143,295.2,302.1,293.3,62.61,95.28,71.84,16.68142857,5.1,25.8,6.3,31.4,22.6,104.4,0,4.288265255,4.657762636,4.152770691,4.288265255,5.1,19.95,28.275,299.2771429,53.57,27.7,297.64,146.13,27.625,297.1414286,83.39,28.85,299.0485714,75.76,28.1125,298.2767857,58
